,ORCA-Fusion-BT,ORCA-Fusion,ORCA_Flash4.0,Kinetix,iXon897Life,Panda4.2
760,0.625839721,0.625839721,0.626365348,0.764798071,0.827320574,0.770438328
761,0.623085714,0.623085714,0.623072819,0.762405063,0.825519139,0.76853211
762,0.620487805,0.620487805,0.619780289,0.760012055,0.823717703,0.766625892
763,0.620487805,0.620487805,0.616487759,0.757685353,0.821916268,0.764719674
764,0.618726132,0.618726132,0.613195229,0.757685353,0.819961722,0.762813456
765,0.615972125,0.615972125,0.609902699,0.757685353,0.817559809,0.760346585
766,0.613218118,0.613218118,0.606610169,0.755877034,0.815157895,0.756534149
767,0.610464111,0.610464111,0.60331764,0.755280289,0.812755981,0.754036697
768,0.607710105,0.607710105,0.600753296,0.754068716,0.810354067,0.752130479
769,0.604956098,0.604956098,0.598615819,0.752302592,0.807952153,0.750224261
770,0.602202091,0.602202091,0.595323289,0.74755877,0.805885167,0.748318043
771,0.60097561,0.60097561,0.59203076,0.742772755,0.804684211,0.746411825
772,0.600596516,0.600596516,0.58873823,0.739698614,0.803138756,0.744505607
773,0.597842509,0.597842509,0.5854457,0.735009042,0.800736842,0.742079511
774,0.595088502,0.595088502,0.58215317,0.72915009,0.798334928,0.738267074
775,0.592334495,0.592334495,0.57886064,0.723628692,0.795933014,0.735728848
776,0.589580488,0.589580488,0.576271186,0.720650995,0.7935311,0.73382263
777,0.586826481,0.586826481,0.57415882,0.715864979,0.791129187,0.731916412
778,0.584072474,0.584072474,0.57086629,0.711078963,0.788727273,0.729133537
779,0.581463415,0.581463415,0.56873823,0.708481013,0.786325359,0.725321101
780,0.581463415,0.581463415,0.566854991,0.707052441,0.783923445,0.723139653
781,0.579712892,0.579712892,0.564755179,0.707052441,0.781521531,0.720754332
782,0.576958885,0.576958885,0.563088512,0.707377939,0.779119617,0.716941896
783,0.574204878,0.574204878,0.561205273,0.708860759,0.776717703,0.714362895
784,0.571450871,0.571450871,0.559322034,0.708860759,0.774315789,0.712456677
785,0.568696864,0.568696864,0.557438795,0.709132007,0.771913876,0.710550459
786,0.565942857,0.565942857,0.555825487,0.710669078,0.769511962,0.707808359
787,0.56318885,0.56318885,0.553672316,0.710669078,0.767110048,0.703995923
788,0.560434843,0.560434843,0.551789077,0.710669078,0.764708134,0.7017737
789,0.557680836,0.557680836,0.549714375,0.710669078,0.76230622,0.699867482
790,0.554926829,0.554926829,0.548022599,0.7092827,0.759904306,0.697961264
791,0.552172822,0.552172822,0.545012555,0.708698011,0.757502392,0.694862385
792,0.549418815,0.549418815,0.543603264,0.705557565,0.755100478,0.691090724
793,0.546664808,0.546664808,0.540310734,0.702103677,0.752698565,0.689184506
794,0.543910801,0.543910801,0.538606403,0.697793852,0.750296651,0.68648318
795,0.539874564,0.539874564,0.535608914,0.692314647,0.747894737,0.682670744
796,0.534500348,0.534500348,0.532316384,0.686413502,0.745492823,0.680407747
797,0.531746341,0.531746341,0.529023854,0.679819168,0.743090909,0.678501529
798,0.528992334,0.528992334,0.525731325,0.674394213,0.741157895,0.676595311
799,0.526238328,0.526238328,0.522438795,0.668438819,0.739956938,0.673537207
800,0.523484321,0.523484321,0.519146265,0.663652803,0.735885167,0.669724771
801,0.520730314,0.520730314,0.513970496,0.657643159,0.727478469,0.667818552
802,0.517976307,0.517976307,0.510677966,0.655250151,0.722488038,0.665912334
803,0.5152223,0.5152223,0.507385436,0.652857143,0.722488038,0.664006116
804,0.512468293,0.512468293,0.502209667,0.650464135,0.721244019,0.660591233
805,0.509714286,0.509714286,0.498917137,0.648071127,0.718241627,0.657135576
806,0.506960279,0.506960279,0.495624608,0.645678119,0.715239234,0.655229358
807,0.504206272,0.504206272,0.492332078,0.643761302,0.712236842,0.652212029
808,0.501452265,0.501452265,0.489039548,0.643761302,0.708976077,0.648399592
809,0.498698258,0.498698258,0.483863779,0.643761302,0.705373206,0.646452599
810,0.495944251,0.495944251,0.480571249,0.643761302,0.702822967,0.644546381
811,0.493190244,0.493190244,0.477278719,0.644767932,0.70162201,0.642640163
812,0.489165157,0.489165157,0.47398619,0.64556962,0.700421053,0.639266055
813,0.483779791,0.483779791,0.47069366,0.64556962,0.699220096,0.635769623
814,0.481025784,0.481025784,0.46740113,0.64556962,0.697200957,0.633863405
815,0.478271777,0.478271777,0.4641086,0.64556962,0.694198565,0.63088685
816,0.47551777,0.47551777,0.46081607,0.64556962,0.691196172,0.627074414
817,0.472763763,0.472763763,0.45752354,0.64556962,0.68819378,0.623261978
818,0.470009756,0.470009756,0.454231011,0.64556962,0.685473684,0.619449541
819,0.467255749,0.467255749,0.450938481,0.64556962,0.68307177,0.615637105
820,0.464501742,0.464501742,0.447645951,0.644725738,0.680095694,0.613251784
821,0.461747735,0.461747735,0.444353421,0.642332731,0.676492823,0.611070336
822,0.458993728,0.458993728,0.441060891,0.63973478,0.673473684,0.6072579
823,0.456239721,0.456239721,0.437768362,0.634948764,0.67107177,0.603445464
824,0.453485714,0.453485714,0.434475832,0.628788427,0.668076555,0.599633028
825,0.450731707,0.450731707,0.431183302,0.62145871,0.664473684,0.597604485
826,0.447174913,0.447174913,0.427890772,0.612622061,0.661473684,0.595066259
827,0.441666899,0.441666899,0.424598242,0.604122966,0.65907177,0.591253823
828,0.438567247,0.438567247,0.421305712,0.596359253,0.656057416,0.587441386
829,0.43581324,0.43581324,0.418013183,0.588149488,0.652454545,0.58362895
830,0.433059233,0.433059233,0.414720653,0.583363472,0.649473684,0.579816514
831,0.430305226,0.430305226,0.411428123,0.57861965,0.64707177,0.576992864
832,0.42755122,0.42755122,0.408135593,0.575599759,0.644038278,0.575086646
833,0.424797213,0.424797213,0.404843063,0.572025316,0.640435407,0.571437309
834,0.422043206,0.422043206,0.403013183,0.569632309,0.637473684,0.567624873
835,0.419289199,0.419289199,0.400141243,0.565430983,0.63507177,0.563812436
836,0.416535192,0.416535192,0.396848713,0.563037975,0.630717703,0.561345566
837,0.413781185,0.413781185,0.393556183,0.560644967,0.624712919,0.559245668
838,0.411027178,0.411027178,0.390263653,0.560578662,0.620028708,0.555433231
839,0.408273171,0.408273171,0.386971124,0.560578662,0.616425837,0.551620795
840,0.405519164,0.405519164,0.384180791,0.560578662,0.614497608,0.547808359
841,0.402765157,0.402765157,0.382269303,0.560578662,0.613897129,0.543995923
842,0.40001115,0.40001115,0.378976773,0.560578662,0.613296651,0.540733945
843,0.397257143,0.397257143,0.375684244,0.560578662,0.612696172,0.538827727
844,0.394503136,0.394503136,0.372391714,0.560988547,0.609684211,0.535616718
845,0.391749129,0.391749129,0.369099184,0.56238698,0.604880383,0.531804281
846,0.388995122,0.388995122,0.365806654,0.56238698,0.60077512,0.527991845
847,0.386241115,0.386241115,0.362514124,0.562742616,0.597172249,0.525086646
848,0.383487108,0.383487108,0.359221594,0.564195298,0.59215311,0.523180428
849,0.380733101,0.380733101,0.355929065,0.565720313,0.586148325,0.51961264
850,0.377979094,0.377979094,0.352636535,0.566305003,0.583732057,0.515800204
851,0.375225087,0.375225087,0.349344005,0.567811935,0.583732057,0.511987768
852,0.37247108,0.37247108,0.346051475,0.5692827,0.581550239,0.509439348
853,0.369717073,0.369717073,0.342758945,0.56986739,0.577947368,0.507420999
854,0.366963066,0.366963066,0.337583176,0.571428571,0.572870813,0.503608563
855,0.364209059,0.364209059,0.334290647,0.571428571,0.566866029,0.500662589
856,0.361455052,0.361455052,0.330998117,0.57323689,0.563473684,0.498756371
857,0.358701045,0.358701045,0.327705587,0.57323689,0.561672249,0.496850153
858,0.355947038,0.355947038,0.323025738,0.574599156,0.559870813,0.494475025
859,0.353193031,0.353193031,0.319237288,0.575045208,0.558069378,0.490662589
860,0.350439024,0.350439024,0.315505336,0.575045208,0.555119617,0.488073394
861,0.347685017,0.347685017,0.310768989,0.575045208,0.551516746,0.486095821
862,0.34493101,0.34493101,0.30747646,0.57496082,0.546363636,0.482283384
863,0.342177003,0.342177003,0.30418393,0.572567812,0.540358852,0.479296636
864,0.339422997,0.339422997,0.3008914,0.570174804,0.536708134,0.477390418
865,0.33666899,0.33666899,0.29759887,0.567781796,0.53430622,0.4754842
866,0.333914983,0.333914983,0.29566855,0.565388788,0.532698565,0.473149847
867,0.331160976,0.331160976,0.29289705,0.561796263,0.531497608,0.469337411
868,0.328406969,0.328406969,0.28960452,0.558794454,0.528688995,0.466707441
869,0.325652962,0.325652962,0.28631199,0.555840868,0.525086124,0.464801223
870,0.322898955,0.322898955,0.284369115,0.551054852,0.521483254,0.462895005
871,0.320144948,0.320144948,0.281610169,0.546268837,0.517880383,0.460203874
872,0.317390941,0.317390941,0.27831764,0.543291139,0.515100478,0.456391437
873,0.314636934,0.314636934,0.27502511,0.538505124,0.512698565,0.454118247
874,0.311882927,0.311882927,0.27306968,0.533719108,0.506966507,0.452212029
875,0.30912892,0.30912892,0.270323289,0.53074141,0.499760766,0.45030581
876,0.306374913,0.306374913,0.26703076,0.525955395,0.49508134,0.4472579
877,0.303620906,0.303620906,0.265536723,0.521169379,0.491478469,0.443445464
878,0.300866899,0.300866899,0.262328939,0.518191682,0.490430622,0.441529052
879,0.298112892,0.298112892,0.259036409,0.513405666,0.490430622,0.439622834
880,0.295358885,0.295358885,0.257627119,0.51018686,0.48784689,0.437716616
881,0.292604878,0.292604878,0.254334589,0.505641953,0.484244019,0.434311927
882,0.289850871,0.289850871,0.252354049,0.501784207,0.479770335,0.430846075
883,0.287096864,0.287096864,0.249632768,0.49787824,0.474966507,0.428939857
884,0.284342857,0.284342857,0.246340239,0.494900542,0.470162679,0.425932722
885,0.28158885,0.28158885,0.244821092,0.490988547,0.465358852,0.422120285
886,0.278834843,0.278834843,0.241638418,0.488595539,0.461444976,0.418307849
887,0.276080836,0.276080836,0.238345888,0.484394213,0.457842105,0.414495413
888,0.273326829,0.273326829,0.236936598,0.481181435,0.456937799,0.410682977
889,0.270572822,0.270572822,0.233644068,0.477799879,0.456937799,0.40687054
890,0.267818815,0.267818815,0.231638418,0.475406872,0.454210526,0.403363914
891,0.265064808,0.265064808,0.228942247,0.472248342,0.450607656,0.401457696
892,0.262310801,0.262310801,0.225988701,0.468812538,0.447004785,0.398491335
893,0.259556794,0.259556794,0.224240427,0.466292948,0.443401914,0.394678899
894,0.256802787,0.256802787,0.220947897,0.462218204,0.440263158,0.390866463
895,0.25404878,0.25404878,0.219538606,0.459825196,0.437260766,0.387054027
896,0.251294774,0.251294774,0.216246077,0.455479204,0.434258373,0.38324159
897,0.248540767,0.248540767,0.214689266,0.448957203,0.431255981,0.380846075
898,0.24578676,0.24578676,0.211544256,0.445412899,0.424937799,0.378674822
899,0.243032753,0.243032753,0.209039548,0.441211573,0.417732057,0.374862385
900,0.238606272,0.238606272,0.206842436,0.438818565,0.410526316,0.371049949
901,0.2336223,0.2336223,0.203549906,0.43761302,0.403320574,0.367237513
902,0.230868293,0.230868293,0.202140615,0.435840868,0.401913876,0.363425076
903,0.228114286,0.228114286,0.198848085,0.433996383,0.401913876,0.360234455
904,0.225360279,0.225360279,0.197438795,0.432863171,0.401913876,0.358328236
905,0.222606272,0.222606272,0.194146265,0.432188065,0.401913876,0.355045872
906,0.219852265,0.219852265,0.192090395,0.429885473,0.398956938,0.351233435
907,0.217098258,0.217098258,0.189444444,0.428571429,0.395354067,0.347420999
908,0.214344251,0.214344251,0.186440678,0.426907776,0.391751196,0.343608563
909,0.211590244,0.211590244,0.184742624,0.424954792,0.388148325,0.339796126
910,0.208836237,0.208836237,0.181450094,0.423930078,0.385047847,0.33598369
911,0.20608223,0.20608223,0.180040804,0.421537071,0.382045455,0.332752294
912,0.203328223,0.203328223,0.176748274,0.420952381,0.379043062,0.330846075
913,0.202926829,0.202926829,0.175141243,0.418559373,0.37604067,0.327604485
914,0.201722648,0.201722648,0.172046453,0.416166365,0.372526316,0.323792049
915,0.198968641,0.198968641,0.169491525,0.415250151,0.368923445,0.319979613
916,0.196214634,0.196214634,0.167344633,0.41138035,0.365320574,0.316167176
917,0.193460627,0.193460627,0.164052103,0.408987342,0.361717703,0.31235474
918,0.19070662,0.19070662,0.162642812,0.406594334,0.358114833,0.310234455
919,0.187952613,0.187952613,0.159350282,0.404201326,0.354511962,0.307787971
920,0.185198606,0.185198606,0.157940992,0.401808318,0.348803828,0.303975535
921,0.182444599,0.182444599,0.154648462,0.397606992,0.342799043,0.300163099
922,0.179690592,0.179690592,0.151355932,0.395213984,0.340511962,0.296350663
923,0.176936585,0.176936585,0.149946642,0.392820976,0.338710526,0.292538226
924,0.174182578,0.174182578,0.146654112,0.390427969,0.336909091,0.28872579
925,0.171707317,0.171707317,0.145009416,0.388034961,0.335107656,0.284913354
926,0.171707317,0.171707317,0.141952291,0.385641953,0.329521531,0.282752294
927,0.169822997,0.169822997,0.139359699,0.381440627,0.323516746,0.280346585
928,0.16706899,0.16706899,0.137250471,0.379047619,0.321875598,0.276534149
929,0.164314983,0.164314983,0.133957941,0.376654611,0.320674641,0.272721713
930,0.161560976,0.161560976,0.13254865,0.374261603,0.31507177,0.268909276
931,0.16,0.16,0.129256121,0.371868596,0.309066986,0.26509684
932,0.159955401,0.159955401,0.12784683,0.368245931,0.30861244,0.262140673
933,0.157201394,0.157201394,0.1245543,0.365274262,0.30861244,0.260234455
934,0.154447387,0.154447387,0.122410546,0.362881254,0.306373206,0.256717635
935,0.15169338,0.15169338,0.11985248,0.360488246,0.303971292,0.252905199
936,0.148939373,0.148939373,0.116760829,0.358095238,0.297052632,0.249092762
937,0.148292683,0.148292683,0.115150659,0.35570223,0.28984689,0.245280326
938,0.147333798,0.147333798,0.113741368,0.352188065,0.289473684,0.241529052
939,0.144579791,0.144579791,0.111111111,0.347402049,0.289473684,0.239622834
940,0.141825784,0.141825784,0.109039548,0.344424352,0.286028708,0.236901121
941,0.139071777,0.139071777,0.107344633,0.339638336,0.282425837,0.233088685
942,0.136585366,0.136585366,0.104337728,0.336503918,0.276507177,0.229276249
943,0.136585366,0.136585366,0.102928437,0.331874623,0.270502392,0.225463812
944,0.134712195,0.134712195,0.099811676,0.328101266,0.270334928,0.221651376
945,0.131958188,0.131958188,0.098226616,0.322513562,0.270334928,0.21783894
946,0.129204181,0.129204181,0.096045198,0.315334539,0.264449761,0.214046891
947,0.126450174,0.126450174,0.094161959,0.309113924,0.258444976,0.212140673
948,0.124878049,0.124878049,0.092115505,0.304327908,0.258373206,0.209459735
949,0.124844599,0.124844599,0.09039548,0.299541893,0.258373206,0.205647299
950,0.122090592,0.122090592,0.087413685,0.294755877,0.252392344,0.201834862
951,0.119336585,0.119336585,0.086004394,0.289969861,0.246411483,0.198399592
952,0.117073171,0.117073171,0.084595104,0.283110307,0.246411483,0.196493374
953,0.117073171,0.117073171,0.081302574,0.276781193,0.246339713,0.194587156
954,0.114977003,0.114977003,0.079893283,0.270560579,0.240334928,0.192680938
955,0.112222997,0.112222997,0.078483992,0.265189873,0.234413876,0.19077472
956,0.10946899,0.10946899,0.075329567,0.25801085,0.23261244,0.188868502
957,0.106714983,0.106714983,0.073782172,0.252212176,0.230811005,0.186962283
958,0.105365854,0.105365854,0.071563089,0.247582881,0.229009569,0.185056065
959,0.105109408,0.105109408,0.069679849,0.244448463,0.227172249,0.183149847
960,0.102355401,0.102355401,0.067671061,0.240988547,0.224370016,0.181243629
961,0.099601394,0.099601394,0.065913371,0.236787221,0.221567783,0.180428135
962,0.097560976,0.097560976,0.064030132,0.234394213,0.21876555,0.180428135
963,0.097560976,0.097560976,0.06155995,0.230729355,0.215963317,0.178583078
964,0.095241812,0.095241812,0.060150659,0.227799879,0.213161085,0.17667686
965,0.092487805,0.092487805,0.058380414,0.225406872,0.21034689,0.174770642
966,0.089756098,0.089756098,0.056497175,0.223013864,0.207344498,0.172864424
967,0.089756098,0.089756098,0.054039548,0.220620856,0.204342105,0.170958206
968,0.088128223,0.088128223,0.052630257,0.21880651,0.201339713,0.169051988
969,0.085374216,0.085374216,0.050847458,0.217643159,0.198382775,0.16714577
970,0.082620209,0.082620209,0.048964218,0.216998192,0.195980861,0.165239551
971,0.08195122,0.08195122,0.046519146,0.216998192,0.19342823,0.165137615
972,0.081014634,0.081014634,0.045109856,0.216998192,0.18922488,0.164485219
973,0.078260627,0.078260627,0.043314501,0.216998192,0.185021531,0.162579001
974,0.07804878,0.07804878,0.041431262,0.216998192,0.180818182,0.160672783
975,0.076655052,0.076655052,0.039548023,0.216998192,0.177033493,0.158766565
976,0.074146341,0.074146341,0.037589454,0.216998192,0.177033493,0.156860347
977,0.074146341,0.074146341,0.035781544,0.217414105,0.17677512,0.154954128
978,0.07229547,0.07229547,0.033898305,0.21880651,0.174373206,0.15304791
979,0.069541463,0.069541463,0.032015066,0.21880651,0.171943541,0.151141692
980,0.066787456,0.066787456,0.030131827,0.21880651,0.169301435,0.149847095
981,0.066341463,0.066341463,0.028659761,0.21880651,0.16665933,0.149847095
982,0.065181882,0.065181882,0.027250471,0.21880651,0.164017225,0.148481142
983,0.062439024,0.062439024,0.02584118,0.21880651,0.16137512,0.146574924
984,0.062439024,0.062439024,0.02443189,0.21880651,0.158733014,0.144668705
985,0.0608223,0.0608223,0.02259887,0.21880651,0.156090909,0.142762487
986,0.058536585,0.058536585,0.020715631,0.216998192,0.153448804,0.140856269
987,0.058536585,0.058536585,0.018832392,0.216160338,0.150806699,0.138950051
988,0.056462718,0.056462718,0.016949153,0.21376733,0.148164593,0.137614679
989,0.054634146,0.054634146,0.015502197,0.211374322,0.145506494,0.137614679
990,0.054634146,0.054634146,0.014092906,0.208981314,0.142761449,0.136289501
991,0.052103136,0.052103136,0.012683616,0.206588306,0.140016405,0.134383282
992,0.050731707,0.050731707,0.011299435,0.204195298,0.13727136,0.132477064
993,0.050497561,0.050497561,0.009865035,0.201072936,0.134526316,0.130570846
994,0.047743554,0.047743554,0.008455744,0.197600964,0.131781271,0.128664628
995,0.046829268,0.046829268,0.007046453,0.195207957,0.129036227,0.12675841
996,0.046829268,0.046829268,0.005649718,0.192139843,0.126291183,0.124852192
997,0.046829268,0.046829268,0.004227872,0.187353828,0.123546138,0.122945973
998,0.044532404,0.044532404,0.002818581,0.182567812,0.120801094,0.122324159
999,0.042926829,0.042926829,0.001409291,0.17716094,0.118056049,0.122191641
1000,0.042926829,0.042926829,0,0.171187462,0.115311005,0.120285423
